PRIORITY,ID_2MASS,RA_DEG,DEC_DEG,EPOCH,H_MAG,H_MAG_SOURCE,PM_RA,PM_DEC,PM_SOURCE,TYPE,APOGEE_COMMENT,AT1,AT2,AT3,APOGEE_COMMENT2
NaN,J18515530-3110063,282.98042,-31.16833,2000.0,12.333,2MASS,-1.600,-2.300,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18563874-3149566,284.16125,-31.83222,2000.0,12.348,2MASS,-3.800,-1.000,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18555300-3114332,283.97083,-31.24250,2000.0,12.365,2MASS,1.500,3.100,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18563896-3145241,284.16250,-31.75667,2000.0,12.369,2MASS,1.300,2.500,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18551721-3029473,283.82167,-30.49639,2000.0,12.390,2MASS,-2.800,0.200,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18563291-3118362,284.13708,-31.31000,2000.0,12.394,2MASS,1.400,-1.700,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18553150-3118326,283.88125,-31.30889,2000.0,12.410,2MASS,0.500,2.200,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18533021-3129154,283.37583,-31.48750,2000.0,12.415,2MASS,1.600,1.200,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18565226-3016390,284.21792,-30.27750,2000.0,12.419,2MASS,0.400,-1.400,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18521856-3053456,283.07750,-30.89583,2000.0,12.423,2MASS,-2.800,-2.900,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18550871-3041536,283.78625,-30.69806,2000.0,12.424,2MASS,0.200,-1.700,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18565919-3054454,284.24667,-30.91250,2000.0,12.431,2MASS,1.300,-0.300,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18551044-3133543,283.79333,-31.56500,2000.0,12.435,2MASS,-3.500,1.300,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18593700-3123458,284.90417,-31.39583,2000.0,12.435,2MASS,-2.300,1.700,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18580095-3056218,284.50417,-30.93917,2000.0,12.441,2MASS,-2.100,3.100,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18562556-3036481,284.10667,-30.61333,2000.0,12.451,2MASS,-4.800,1.100,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18565287-3101305,284.22042,-31.02500,2000.0,12.451,2MASS,-1.300,-3.700,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18593424-3045289,284.89250,-30.75778,2000.0,12.457,2MASS,1.700,3.800,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18593650-3130313,284.90208,-31.50861,2000.0,12.481,2MASS,1.400,2.300,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18582439-3109100,284.60167,-31.15278,2000.0,12.489,2MASS,-3.700,1.700,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18522495-3034017,283.10417,-30.56694,2000.0,12.507,2MASS,-0.500,-3.100,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18561102-3000584,284.04583,-30.01611,2000.0,12.522,2MASS,-0.400,-0.500,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18544108-3147474,283.67125,-31.79639,2000.0,12.525,2MASS,2.900,0.700,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18551885-3004354,283.82875,-30.07639,2000.0,12.534,2MASS,0.000,-1.300,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18575390-3113552,284.47458,-31.23194,2000.0,12.537,2MASS,3.200,0.400,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18541495-3111100,283.56250,-31.18611,2000.0,12.538,2MASS,1.800,0.400,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18532246-3023593,283.34375,-30.39972,2000.0,12.548,2MASS,-2.000,-3.100,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18594515-3034014,284.93792,-30.56694,2000.0,12.560,2MASS,-2.700,-0.400,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18591965-3115281,284.83167,-31.25778,2000.0,12.575,2MASS,-2.500,1.400,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18550175-3037120,283.75708,-30.62000,2000.0,13.022,2MASS,1.800,-2.000,UCAC4,STAR,Battaglia_MP_Sgr,26,-0,-0,None
NaN,J18535078-3027275,283.46146,-30.45758,2000.0,15.051,2MASS,-19.393,9.283,HSOY,STAR,Bonifacio2004,26,-0,-0,None
NaN,J18534790-3026145,283.44962,-30.43736,2000.0,15.492,2MASS,3.418,-6.948,HSOY,STAR,Bonifacio2004,26,-0,-0,None
NaN,J18535108-3026483,283.46271,-30.44675,2000.0,15.618,2MASS,2.980,-4.123,HSOY,STAR,Bonifacio2004,26,-0,-0,None
NaN,J18534863-3030489,283.45246,-30.51353,2000.0,15.687,2MASS,-11.933,-1.992,HSOY,STAR,Bonifacio2004,26,-0,-0,None
NaN,J18535301-3027129,283.47071,-30.45356,2000.0,15.697,2MASS,-8.801,-4.971,HSOY,STAR,Bonifacio2004,26,-0,-0,None
NaN,J18533685-3029543,283.40350,-30.49836,2000.0,15.757,2MASS,-0.969,5.044,HSOY,STAR,Bonifacio2004,26,-0,-0,None
NaN,J18533874-3029290,283.41137,-30.49125,2000.0,15.771,2MASS,-3.469,27.616,HSOY,STAR,Bonifacio2004,26,-0,-0,None
NaN,J18535171-3026497,283.46537,-30.44742,2000.0,15.859,2MASS,0.000,0.000,NONE,STAR,Bonifacio2004,26,-0,-0,None
NaN,J18534573-3025574,283.44046,-30.43258,2000.0,15.933,2MASS,-10.898,9.462,HSOY,STAR,Bonifacio2004,26,-0,-0,None
NaN,J18542656-3031373,283.61054,-30.52698,2000.0,11.994,2MASS,-3.471,-3.061,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18554515-3021182,283.93804,-30.35500,2000.0,12.202,2MASS,13.152,-13.866,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18544943-3034297,283.70592,-30.57485,2000.0,12.327,2MASS,-3.442,-5.302,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18543308-3027192,283.63771,-30.45527,2000.0,12.416,2MASS,-14.806,3.499,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18550535-3028262,283.77225,-30.47388,2000.0,12.456,2MASS,0.000,0.000,NONE,STAR,Carretta2010,26,-0,-0,None
NaN,J18545574-3021018,283.73217,-30.35042,2000.0,12.475,2MASS,-7.335,1.848,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18543395-3030293,283.64137,-30.50811,2000.0,12.620,2MASS,0.677,-6.268,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18544474-3026168,283.68637,-30.43793,2000.0,12.699,2MASS,4.872,-13.499,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18541827-3030460,283.57596,-30.51273,2000.0,12.824,2MASS,0.000,0.000,NONE,STAR,Carretta2010,26,-0,-0,None
NaN,J18545211-3024229,283.71704,-30.40628,2000.0,12.845,2MASS,6.956,-9.266,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18551930-3036017,283.83033,-30.60041,2000.0,12.945,2MASS,-0.285,4.632,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18541942-3029103,283.58083,-30.48615,2000.0,12.953,2MASS,-0.565,-12.500,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18545793-3026554,283.74125,-30.44865,2000.0,12.993,2MASS,-14.824,-9.008,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18542373-3024028,283.59871,-30.40071,2000.0,13.066,2MASS,-6.792,-1.822,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18552010-3032039,283.83371,-30.53434,2000.0,13.164,2MASS,-4.803,-0.123,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18543440-3033343,283.64325,-30.55952,2000.0,13.221,2MASS,-2.005,-26.439,HSOY,STAR,Carretta2010,26,-0,-0,None
NaN,J18534157-3225125,283.42320,-32.42010,2000.0,9.180,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18492083-3321524,282.33680,-33.36460,2000.0,9.883,2MASS,23.546,-17.701,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19412855-3233381,295.36900,-32.56060,2000.0,9.907,2MASS,-3.069,6.507,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18502517-3315356,282.60490,-33.25990,2000.0,9.941,2MASS,0.404,-2.676,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18543426-3121220,283.64280,-31.35610,2000.0,9.941,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19021364-2912139,285.55680,-29.20390,2000.0,9.978,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19013500-2555480,285.39590,-25.93000,2000.0,9.996,2MASS,10.936,-15.943,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18552015-2930252,283.83400,-29.50700,2000.0,10.014,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19031282-2932227,285.80340,-29.53970,2000.0,10.042,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19225578-3141237,290.73240,-31.68990,2000.0,10.051,2MASS,-3.694,1.858,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18483977-3132581,282.16570,-31.54950,2000.0,10.093,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18505816-3223320,282.74240,-32.39220,2000.0,10.101,2MASS,6.572,-0.150,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18561602-2942472,284.06680,-29.71310,2000.0,10.161,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18471395-3126515,281.80810,-31.44760,2000.0,10.174,2MASS,-1.940,9.334,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18470888-3108000,281.78700,-31.13330,2000.0,10.227,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18563020-2744478,284.12590,-27.74660,2000.0,10.237,2MASS,-5.475,-4.566,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18372587-2947195,279.35780,-29.78880,2000.0,10.249,2MASS,11.595,-5.148,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19034377-3350485,285.93240,-33.84680,2000.0,10.295,2MASS,-3.244,-4.868,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19125764-3135549,288.24020,-31.59860,2000.0,10.306,2MASS,-2.915,0.762,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18394012-3231148,279.91720,-32.52080,2000.0,10.327,2MASS,-4.759,-4.560,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18572439-2752279,284.35160,-27.87440,2000.0,10.336,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19040363-3117151,286.01510,-31.28750,2000.0,10.346,2MASS,0.162,0.562,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18525361-3137473,283.22340,-31.62980,2000.0,10.362,2MASS,-0.709,2.355,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19003899-2532276,285.16250,-25.54100,2000.0,10.373,2MASS,6.296,-10.756,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19012050-2521235,285.33540,-25.35660,2000.0,10.374,2MASS,-1.569,-4.933,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18563207-2822465,284.13360,-28.37960,2000.0,10.395,2MASS,-7.525,-29.491,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18472966-2957462,281.87360,-29.96280,2000.0,10.422,2MASS,6.221,-26.011,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19045683-3058229,286.23680,-30.97300,2000.0,10.436,2MASS,-1.826,0.945,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18521934-3317055,283.08060,-33.28490,2000.0,10.439,2MASS,-2.914,-9.058,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18505050-2830134,282.71040,-28.50370,2000.0,10.440,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19222231-3158323,290.59300,-31.97570,2000.0,10.458,2MASS,-10.908,4.817,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19033780-2907019,285.90750,-29.11720,2000.0,10.501,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18550789-3040026,283.78290,-30.66740,2000.0,10.518,2MASS,6.172,2.183,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19323585-3232295,293.14940,-32.54160,2000.0,10.528,2MASS,-1.526,-1.507,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18555358-2952286,283.97330,-29.87460,2000.0,10.548,2MASS,-1.161,0.032,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18554328-2937095,283.93040,-29.61930,2000.0,10.571,2MASS,1.945,-9.248,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18550741-2921482,283.78090,-29.36340,2000.0,10.594,2MASS,16.271,-9.825,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19040855-3103228,286.03560,-31.05630,2000.0,10.601,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18370388-2943243,279.26620,-29.72340,2000.0,10.633,2MASS,-6.160,0.937,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19300563-3240179,292.52350,-32.67170,2000.0,10.658,2MASS,-3.396,3.096,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18355640-2917489,278.98500,-29.29690,2000.0,10.698,2MASS,20.191,-0.946,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18535610-3139304,283.48380,-31.65840,2000.0,10.733,2MASS,3.106,-5.379,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18595054-3151223,284.96060,-31.85620,2000.0,10.771,2MASS,-1.099,3.577,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18474229-3010184,281.92620,-30.17180,2000.0,10.815,2MASS,-0.620,-1.449,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19110864-3120017,287.78600,-31.33380,2000.0,10.838,2MASS,-21.608,-7.264,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18463959-3020311,281.66500,-30.34200,2000.0,10.852,2MASS,-0.541,-8.933,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19044349-3107425,286.18120,-31.12850,2000.0,10.853,2MASS,-1.772,1.457,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18444556-2702531,281.18980,-27.04810,2000.0,10.860,2MASS,0.776,14.920,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19113504-3124539,287.89600,-31.41500,2000.0,10.868,2MASS,-4.105,0.264,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18455525-3122281,281.48020,-31.37450,2000.0,10.875,2MASS,-11.922,2.224,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18514730-2857148,282.94710,-28.95410,2000.0,10.878,2MASS,-0.891,-6.543,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18474543-3134383,281.93930,-31.57730,2000.0,10.889,2MASS,-0.250,0.529,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18472901-3120187,281.87090,-31.33850,2000.0,10.927,2MASS,-20.481,-4.325,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19041351-3108099,286.05630,-31.13610,2000.0,10.940,2MASS,-3.155,2.539,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18552337-2944046,283.84740,-29.73460,2000.0,10.941,2MASS,-10.562,-9.621,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18492810-2841275,282.36710,-28.69100,2000.0,10.946,2MASS,-14.282,2.431,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18494633-2831597,282.44310,-28.53330,2000.0,10.950,2MASS,20.976,22.902,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19021330-3101429,285.55540,-31.02860,2000.0,10.955,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18575903-3203421,284.49600,-32.06170,2000.0,10.958,2MASS,-2.628,5.666,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18563468-2953473,284.14450,-29.89650,2000.0,10.959,2MASS,7.196,0.418,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19001982-3150274,285.08260,-31.84100,2000.0,10.959,2MASS,-0.928,-19.247,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18593195-3144446,284.88310,-31.74570,2000.0,10.960,2MASS,-22.510,11.345,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19031181-3100430,285.79920,-31.01200,2000.0,10.963,2MASS,-8.294,-1.555,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18552138-3025203,283.83910,-30.42230,2000.0,10.966,2MASS,0.894,16.604,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18494849-2839008,282.45200,-28.65020,2000.0,10.968,2MASS,2.539,-0.834,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18460101-3001378,281.50420,-30.02720,2000.0,10.971,2MASS,2.584,-3.365,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18582677-3208184,284.61150,-32.13850,2000.0,10.971,2MASS,-4.649,-2.663,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18592200-3223592,284.84170,-32.39980,2000.0,10.977,2MASS,-9.100,6.733,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18465086-3020210,281.71190,-30.33920,2000.0,10.978,2MASS,4.464,3.211,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18593865-3208431,284.91110,-32.14530,2000.0,10.979,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18565477-2947547,284.22820,-29.79860,2000.0,10.987,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18561969-2939276,284.08210,-29.65770,2000.0,10.993,2MASS,-6.052,2.354,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18570908-2918353,284.28790,-29.30980,2000.0,10.993,2MASS,-10.000,-11.551,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18522982-3157399,283.12430,-31.96110,2000.0,10.997,2MASS,3.563,-1.567,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19121524-3119493,288.06350,-31.33040,2000.0,11.003,2MASS,0.437,-0.984,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18543077-3143065,283.62820,-31.71850,2000.0,11.013,2MASS,-0.071,-1.671,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18541064-3127046,283.54430,-31.45130,2000.0,11.029,2MASS,-3.093,4.514,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18541190-3111440,283.54960,-31.19560,2000.0,11.039,2MASS,-5.280,7.838,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19035041-3037468,285.96010,-30.62970,2000.0,11.042,2MASS,-3.104,-3.150,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18534115-3107482,283.42150,-31.13010,2000.0,11.044,2MASS,-11.496,-13.950,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18570934-2722050,284.28890,-27.36810,2000.0,11.048,2MASS,-7.205,-6.132,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18552361-3122401,283.84840,-31.37780,2000.0,11.061,2MASS,-3.326,-0.953,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18375824-3224077,279.49270,-32.40220,2000.0,11.062,2MASS,-0.173,3.922,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19025813-3054512,285.74220,-30.91420,2000.0,11.063,2MASS,-6.326,4.778,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18585566-2737110,284.73190,-27.61970,2000.0,11.067,2MASS,1.098,9.540,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18572114-2927086,284.33810,-29.45240,2000.0,11.077,2MASS,-3.323,-6.544,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18475206-3013002,281.96700,-30.21670,2000.0,11.079,2MASS,2.244,-2.082,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19205216-3149440,290.21740,-31.82890,2000.0,11.083,2MASS,1.684,-0.299,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18553629-3033389,283.90120,-30.56080,2000.0,11.088,2MASS,-0.884,-2.399,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18522349-3324132,283.09790,-33.40370,2000.0,11.097,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18525774-3124105,283.24060,-31.40290,2000.0,11.097,2MASS,-1.976,-4.327,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19055038-3345098,286.45990,-33.75270,2000.0,11.110,2MASS,-13.384,14.057,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18475959-3131166,281.99830,-31.52130,2000.0,11.115,2MASS,-6.468,18.661,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18580411-2746459,284.51710,-27.77940,2000.0,11.116,2MASS,8.821,-3.349,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19131741-3139082,288.32260,-31.65230,2000.0,11.122,2MASS,-3.420,5.986,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18505676-2826265,282.73650,-28.44070,2000.0,11.123,2MASS,-0.515,-5.772,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18533946-3116588,283.41440,-31.28300,2000.0,11.126,2MASS,-5.427,13.126,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19135373-3115470,288.47390,-31.26310,2000.0,11.128,2MASS,0.293,-0.691,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18524173-3130412,283.17390,-31.51150,2000.0,11.137,2MASS,-1.603,0.438,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18524147-3128031,283.17280,-31.46760,2000.0,11.140,2MASS,30.026,4.507,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18471855-3121250,281.82730,-31.35700,2000.0,11.149,2MASS,-2.193,-0.901,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18371227-2917568,279.30120,-29.29910,2000.0,11.150,2MASS,15.467,-22.112,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18465041-3120230,281.71010,-31.33970,2000.0,11.155,2MASS,-2.464,6.024,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18571392-2945010,284.30800,-29.75030,2000.0,11.158,2MASS,-11.077,1.451,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18501895-3320162,282.57900,-33.33790,2000.0,11.161,2MASS,-11.167,-10.102,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18552395-3131338,283.84980,-31.52610,2000.0,11.168,2MASS,-1.094,-0.455,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18381067-3221581,279.54450,-32.36620,2000.0,11.171,2MASS,1.099,-5.917,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19032463-3056005,285.85260,-30.93350,2000.0,11.177,2MASS,-6.912,0.141,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19222043-3152447,290.58520,-31.87910,2000.0,11.182,2MASS,-0.347,-0.584,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19040042-2929125,286.00180,-29.48680,2000.0,11.187,2MASS,-6.386,-9.333,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18462617-3005309,281.60910,-30.09190,2000.0,11.191,2MASS,3.706,-34.037,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19401223-3253008,295.05100,-32.88360,2000.0,11.200,2MASS,15.845,24.809,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18473244-3113434,281.88520,-31.22870,2000.0,11.206,2MASS,0.925,-5.335,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19223825-3156506,290.65940,-31.94740,2000.0,11.211,2MASS,-3.488,4.350,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18594999-3215541,284.95830,-32.26500,2000.0,11.214,2MASS,-1.284,1.525,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18484938-3116093,282.20580,-31.26930,2000.0,11.215,2MASS,-1.493,-9.415,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19025430-3042029,285.72630,-30.70080,2000.0,11.217,2MASS,-0.528,-0.798,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18363262-2937140,279.13590,-29.62060,2000.0,11.218,2MASS,-0.769,2.311,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19415947-3248288,295.49780,-32.80800,2000.0,11.219,2MASS,1.197,0.987,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18465203-3109058,281.71680,-31.15160,2000.0,11.221,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19124366-3112086,288.18190,-31.20240,2000.0,11.224,2MASS,-4.451,-0.537,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19035062-3342556,285.96090,-33.71550,2000.0,11.225,2MASS,-1.735,-4.884,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18562270-2933530,284.09460,-29.56470,2000.0,11.229,2MASS,1.955,-1.535,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19025275-2922507,285.71980,-29.38080,2000.0,11.236,2MASS,-2.208,-1.515,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19044837-3104387,286.20160,-31.07740,2000.0,11.242,2MASS,-10.666,-4.292,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18464088-3024518,281.67030,-30.41440,2000.0,11.243,2MASS,-2.662,0.260,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
